date,time,grid,trap,l_ear,r_ear,sex,age,weight,hindft,notes,b_key,session_id,study
9/10/10,NA,bonbs,5b,b2914,NA,f,NA,1120,117,NA,846,12,population
9/10/10,NA,bonbs,5c,b2906,NA,f,NA,1090,NA,NA,842,12,population
9/10/10,NA,bonbs,5d,b2916,NA,f,NA,910,109,NA,847,12,population
9/10/10,NA,bonbs,6c,2109,2110,m,NA,1460,NA,NA,297,12,population
9/10/10,NA,bonbs,6e,2169,2170,f,NA,1510,NA,NA,322,12,population
9/10/10,NA,bonbs,9d,b2912,NA,m,NA,1390,135,NA,845,12,population
9/11/10,NA,bonbs,1d,b2926,NA,m,NA,1500,140,NA,851,12,population
9/11/10,NA,bonbs,1e,b2928,NA,m,NA,1400,141,NA,852,12,population
9/11/10,NA,bonbs,2b,2174,2175,f,NA,1670,NA,NA,324,12,population
9/11/10,NA,bonbs,2d,1784,1785,m,NA,1640,NA,batteries ded,961,12,population
9/11/10,NA,bonbs,2e,2255,2256,m,NA,1880,NA,NA,361,12,population
9/11/10,NA,bonbs,3a,b2930,NA,f,NA,870,114,NA,853,12,population
9/11/10,NA,bonbs,3b,b2908,NA,f,NA,1190,NA,"trap was moved a bit; tar paper off, ground scuffed up",843,12,population
9/11/10,NA,bonbs,3d,b2916,NA,f,NA,840,120,NA,847,12,population
9/11/10,NA,bonbs,3e,2155,2156,f,NA,1500,NA,NA,315,12,population
9/11/10,NA,bonbs,4a,2218,2219,f,NA,1530,NA,ear punch taken,345,12,population
9/11/10,NA,bonbs,4c,b2932,NA,f,NA,990,123,ear punch taken,854,12,population
9/11/10,NA,bonbs,5a,b2934,NA,f,NA,1460,139,ear punch taken,855,12,population
9/11/10,NA,bonbs,5c,2280,2122,f,NA,1490,NA,ear punch taken,969,12,population
9/11/10,NA,bonbs,5e,b2936,NA,f,NA,1300,139,ear punch taken,856,12,population
9/11/10,NA,bonbs,6a,2190,2191,f,NA,890,NA,NA,332,12,population
9/11/10,NA,bonbs,6c,2169,2170,f,NA,1490,NA,NA,322,12,population
9/11/10,NA,bonbs,6d,2224,2228,f,NA,1500,NA,NA,348,12,population
9/11/10,NA,bonbs,9a,2288,2289,m,NA,1500,NA,ear punch taken,376,12,population
9/11/10,NA,bonbs,9b,b2904,NA,f,NA,1380,NA,NA,841,12,population
9/11/10,NA,bonbs,9c,b2938,NA,f,NA,890,130,ear punch taken,857,12,population
9/11/10,NA,bonbs,9e,b2940,NA,f,NA,1130,144,ear punch taken,858,12,population
10/21/10,NA,bonbs,8b,b2946,NA,f,NA,1650,144,NA,860,13,collar
10/21/10,NA,bonbs,9e,b2944,NA,m,NA,1490,132,NA,1024,13,collar
10/22/10,NA,bonbs,10b,2288,2289,m,NA,NA,NA,NA,376,13,collar
10/22/10,NA,bonbs,10e,b2938,NA,f,NA,1360,147,NA,857,13,collar
10/22/10,NA,bonbs,7d,2182,2183,NA,NA,NA,NA,NA,329,13,collar
10/22/10,NA,bonbs,8e,b2948,NA,f,NA,1360,145,NA,1025,13,collar
11/19/10,NA,bonbs,4c,2180,2181,m,NA,NA,NA,"no vhf signal, removed collar",327,14,collar
11/19/10,NA,bonbs,4d,2280,2122,f,NA,NA,NA,"no vhf signal, removed collar",969,14,collar
11/19/10,NA,bonbs,6c,b2952,NA,f,NA,1360,159,NA,1027,14,collar
11/19/10,NA,bonbs,6e,2224,2228,f,NA,NA,NA,diggings around cage (probably lynx); eyes watery,348,14,collar
11/19/10,NA,bonbs,7c,2182,2183,NA,NA,NA,NA,NA,329,14,collar
11/19/10,NA,bonbs,7d,b2950,NA,f,NA,1120,149,"blood on nose; extremely docile, but sprinted away with plenty of energy",1026,14,collar
2/4/11,NA,bonbs,10e,2101,2102,m,NA,1620,141,NA,293,15,metabolic
2/4/11,NA,bonbs,2e,b2955,NA,f,NA,1660,140,NA,1028,15,metabolic
2/4/11,NA,bonbs,3d,2278,2189,m,NA,1640,145,NA,957,15,metabolic
2/4/11,NA,bonbs,3e,1784,1785,m,NA,1760,137,"no vhf signal, removed collar",961,15,metabolic
2/4/11,NA,bonbs,6d,2192,2193,m,NA,1420,134,NA,333,15,metabolic
2/4/11,NA,bonbs,8d,b2912,NA,m,NA,1380,128,NA,845,15,metabolic
2/4/11,NA,bonbs,8e,b2954,NA,f,NA,1540,144,NA,861,15,metabolic
2/9/11,NA,bonbs,1c,a3132,2217,m,NA,1380,134,"no vhf signal, removed collar",952,16,metabolic
2/9/11,NA,bonbs,2d,b2960,NA,f,NA,1310,143,NA,1029,16,metabolic
2/9/11,NA,bonbs,3c,b2944,NA,m,NA,NA,NA,"149.373 recapture; no vhf signal, removed collar and replaced",1024,16,metabolic
2/9/11,NA,bonbs,3e,2278,2189,m,NA,NA,NA,NA,957,16,metabolic
2/9/11,NA,bonbs,6c,2182,2183,m,NA,1640,145,NA,329,16,metabolic
2/9/11,NA,bonbs,6e,2192,2193,m,NA,1380,137,NA,333,16,metabolic
2/9/11,NA,bonbs,9a,2176,2177,m,NA,1380,127,NA,325,16,metabolic
2/9/11,NA,bonbs,9b,2105,2106,f,NA,1310,125,NA,295,16,metabolic
2/9/11,NA,bonbs,9c,2163,2164,f,NA,1500,128,NA,319,16,metabolic
2/9/11,NA,bonbs,9e,b2958,NA,f,NA,1510,147,NA,862,16,metabolic
2/12/11,NA,bonbs,1a,2154,2299,m,NA,1440,128,NA,314,16,metabolic
2/12/11,NA,bonbs,1c,b2962,NA,m,NA,1340,129,NA,863,16,metabolic
2/12/11,NA,bonbs,1e,a3132,2217,m,NA,1350,NA,NA,952,16,metabolic
2/12/11,NA,bonbs,3c,b2960,NA,f,NA,1250,NA,NA,1029,16,metabolic
2/12/11,NA,bonbs,5e,2165,2166,m,NA,1620,144,NA,320,16,metabolic
2/12/11,NA,bonbs,6b,2182,2183,m,NA,1580,NA,NA,329,16,metabolic
2/12/11,NA,bonbs,6c,b2944,NA,m,NA,1420,137,NA,1024,16,metabolic
2/12/11,NA,bonbs,8a,2163,2164,f,NA,1340,NA,"died in handling, removed collar",319,16,metabolic
2/12/11,NA,bonbs,8c,b2954,NA,f,NA,1540,138,NA,861,16,metabolic
2/12/11,NA,bonbs,9d,b2958,NA,f,NA,1480,NA,NA,862,16,metabolic
2/12/11,NA,bonbs,9e,b2912,NA,m,NA,1330,129,NA,845,16,metabolic
2/16/11,NA,bonbs,NA,2165,2166,m,NA,1780,NA,NA,320,17,metabolic
2/16/11,NA,bonbs,NA,2182,2183,m,NA,1820,NA,NA,329,17,metabolic
2/16/11,NA,bonbs,NA,b2912,NA,m,NA,1580,NA,NA,845,17,metabolic
2/16/11,NA,bonbs,NA,b2962,NA,m,NA,1440,NA,NA,863,17,metabolic
2/16/11,NA,bonbs,NA,b2944,NA,m,NA,1520,NA,NA,1024,17,metabolic
2/16/11,NA,bonbs,8e,b2954,NA,f,NA,1640,NA,NA,861,17,metabolic
3/12/11,NA,bonbs,10d,2105,2106,f,NA,1300,130,NA,295,18,NA
3/12/11,NA,bonbs,10e,2271,2272,m,NA,NA,NA,"149.136 recapture; no vhf signal, removed collar and replaced",369,18,NA
3/12/11,NA,bonbs,2b,b2964,NA,m,NA,1540,147,NA,1030,18,NA
3/12/11,NA,bonbs,3d,1784,1785,m,NA,1640,141,"149.434 recapture; no vhf signal, removed collar and replaced",961,18,NA
3/12/11,NA,bonbs,5e,b2966,NA,f,NA,1310,145,NA,1031,18,NA
3/12/11,NA,bonbs,6e,b2944,NA,m,NA,1390,135,NA,1024,18,NA
3/12/11,NA,bonbs,7e,b2968,NA,f,NA,1370,139,NA,864,18,NA
3/12/11,NA,bonbs,8e,b2954,NA,f,NA,NA,NA,NA,861,18,NA
3/12/11,NA,bonbs,9e,b2912,NA,m,NA,1470,134,NA,845,18,NA
3/13/11,NA,bonbs,10d,2182,2183,NA,NA,NA,NA,NA,329,18,NA
3/13/11,NA,bonbs,2c,b2964,NA,m,NA,NA,NA,NA,1030,18,NA
3/13/11,NA,bonbs,3a,2180,2181,m,NA,1650,136,NA,327,18,NA
3/13/11,NA,bonbs,3d,1784,1785,m,NA,NA,NA,NA,961,18,NA
3/13/11,NA,bonbs,3e,b2970,NA,f,NA,1410,150,NA,865,18,NA
3/13/11,NA,bonbs,4a,b2966,NA,f,NA,NA,NA,NA,1031,18,NA
3/13/11,NA,bonbs,4e,2280,2122,f,NA,1370,NA,NA,969,18,NA
3/13/11,NA,bonbs,5e,b2944,NA,m,NA,NA,NA,NA,1024,18,NA
3/13/11,NA,bonbs,6e,2165,2166,m,NA,1640,150,"149.795 recapture; no vhf signal, removed collar and replaced",320,18,NA
3/13/11,NA,bonbs,7e,b2954,NA,f,NA,NA,NA,NA,861,18,NA
3/13/11,NA,bonbs,8e,b2968,NA,f,NA,NA,NA,NA,864,18,NA
3/13/11,NA,bonbs,9b,2271,2272,m,NA,NA,NA,NA,369,18,NA
3/13/11,NA,bonbs,9d,2194,2195,f,NA,1500,145,"149.674 recapture; no vhf signal, removed collar and replaced",334,18,NA
3/13/11,NA,bonbs,9e,b2958,NA,f,NA,1450,145,NA,862,18,NA
3/22/11,NA,bonbs,1a,2154,2299,m,NA,1590,NA,NA,314,19,metabolic
3/22/11,NA,bonbs,1c,b2964,NA,m,NA,1720,NA,descended testes,1030,19,metabolic
3/22/11,NA,bonbs,1e,1784,1785,m,NA,2060,NA,NA,961,19,metabolic
3/22/11,NA,bonbs,3a,b2966,NA,f,NA,1480,NA,NA,1031,19,metabolic
3/22/11,NA,bonbs,3c,b2970,NA,f,NA,1670,NA,NA,865,19,metabolic
3/22/11,NA,bonbs,3d,b2960,NA,f,NA,1500,NA,NA,1029,19,metabolic
3/22/11,NA,bonbs,3e,b2973,NA,m,NA,1590,130,descended testes,866,19,metabolic
3/22/11,NA,bonbs,4e,2280,2122,f,NA,1620,NA,NA,969,19,metabolic
3/22/11,NA,bonbs,5e,2180,2181,m,NA,1780,NA,descended testes,327,19,metabolic
3/22/11,NA,bonbs,6e,2165,2166,m,NA,1780,NA,descended testes,320,19,metabolic
3/22/11,NA,bonbs,7c,2182,2183,m,NA,1770,NA,NA,329,19,metabolic
3/22/11,NA,bonbs,7e,b2944,NA,m,NA,1520,NA,NA,1024,19,metabolic
3/25/11,NA,bonbs,1d,b2964,NA,m,NA,1790,NA,NA,1030,19,metabolic
3/25/11,NA,bonbs,1e,1784,1785,m,NA,1870,NA,NA,961,19,metabolic
3/25/11,NA,bonbs,3e,b2960,NA,f,NA,1600,NA,NA,1029,19,metabolic
3/25/11,NA,bonbs,4e,2180,2181,m,NA,1810,NA,NA,327,19,metabolic
3/25/11,NA,bonbs,5e,b2966,NA,f,NA,1515,NA,NA,1031,19,metabolic
3/25/11,NA,bonbs,6e,2165,2166,m,NA,1790,NA,NA,320,19,metabolic
3/25/11,NA,bonbs,8c,2182,2183,m,NA,1850,NA,NA,329,19,metabolic
3/25/11,NA,bonbs,8e,b2944,NA,m,NA,1590,NA,NA,1024,19,metabolic
4/16/11,NA,bonbs,10c,2176,2177,m,NA,1300,NA,NA,325,20,metabolic/collar
4/16/11,NA,bonbs,1d,b2962,NA,m,NA,NA,144,NA,863,20,metabolic/collar
4/16/11,NA,bonbs,2a,2174,2175,f,NA,1430,NA,NA,324,20,metabolic/collar
4/16/11,NA,bonbs,2b,a3210,NA,m,NA,NA,146,NA,1010,20,metabolic/collar
4/16/11,NA,bonbs,2c,1784,1785,m,NA,1760,NA,NA,961,20,metabolic/collar
4/16/11,NA,bonbs,3a,b2964,NA,m,NA,1480,NA,NA,1030,20,metabolic/collar
4/16/11,NA,bonbs,3c,b2960,NA,f,NA,1260,NA,NA,1029,20,metabolic/collar
4/16/11,NA,bonbs,3e,b2973,NA,m,NA,1280,NA,NA,866,20,metabolic/collar
4/16/11,NA,bonbs,5c,b2944,NA,m,NA,1410,NA,NA,1024,20,metabolic/collar
4/16/11,NA,bonbs,5e,2224,2228,f,NA,NA,NA,"149.033 recapture; no vhf signal, removed collar and replaced",348,20,metabolic/collar
4/16/11,NA,bonbs,6c,2165,2166,m,NA,NA,NA,NA,320,20,metabolic/collar
4/16/11,NA,bonbs,6e,2182,2183,NA,NA,NA,NA,NA,329,20,metabolic/collar
4/16/11,NA,bonbs,7d,2194,2195,f,NA,NA,NA,NA,334,20,metabolic/collar
4/16/11,NA,bonbs,8a,2271,2272,m,NA,NA,NA,NA,369,20,metabolic/collar
4/16/11,NA,bonbs,8d,b2954,NA,f,NA,NA,NA,NA,861,20,metabolic/collar
4/16/11,NA,bonbs,8e,b2968,NA,NA,NA,NA,NA,NA,864,20,metabolic/collar
4/16/11,NA,bonbs,9b,2105,2106,f,NA,NA,NA,NA,295,20,metabolic/collar
4/16/11,NA,bonbs,9c,2101,2102,m,NA,1430,NA,NA,293,20,metabolic/collar
4/16/11,NA,bonbs,9e,b2958,NA,f,NA,1440,NA,NA,862,20,metabolic/collar
4/20/11,NA,bonbs,NA,b2975,NA,m,NA,1450,140,NA,1032,21,metabolic
4/20/11,NA,bonbs,3c,1784,1785,m,NA,1860,NA,NA,961,21,metabolic
4/20/11,NA,bonbs,3d,b2960,NA,f,NA,1520,NA,NA,1029,21,metabolic
4/20/11,NA,bonbs,3e,b2973,NA,m,NA,1450,NA,NA,866,21,metabolic
4/20/11,NA,bonbs,6e,b2944,NA,m,NA,1620,NA,NA,1024,21,metabolic
4/20/11,NA,bonbs,8d,2101,2102,m,NA,1620,NA,NA,293,21,metabolic
4/20/11,NA,bonbs,9d,b2958,NA,f,NA,1700,NA,NA,862,21,metabolic
5/24/11,NA,bonbs,10b,2176,2177,NA,NA,1200,NA,NA,325,22,population
5/24/11,NA,bonbs,10e,b2981,NA,f,NA,1390,130,NA,869,22,population
5/24/11,NA,bonbs,1c,2174,2175,f,NA,1670,NA,NA,324,22,population
5/24/11,NA,bonbs,1e,b2973,NA,m,NA,1130,134,NA,866,22,population
5/24/11,NA,bonbs,2c,2155,2156,NA,NA,1720,NA,"149.413 recapture; no vhf signal, removed collar and replaced",315,22,population
5/24/11,NA,bonbs,2e,1784,1785,m,NA,1450,NA,NA,961,22,population
5/24/11,NA,bonbs,3e,b2970,NA,f,NA,1350,NA,NA,865,22,population
5/24/11,NA,bonbs,4e,2280,2122,f,NA,1530,NA,NA,969,22,population
5/24/11,NA,bonbs,5c,b2977,NA,m,NA,1180,140,NA,867,22,population
5/24/11,NA,bonbs,5d,b2979,NA,m,NA,1210,141,NA,868,22,population
5/24/11,NA,bonbs,6d,b2954,NA,f,NA,1280,NA,NA,861,22,population
5/24/11,NA,bonbs,7a,2192,2193,NA,NA,1520,NA,NA,333,22,population
5/24/11,NA,bonbs,7b,b2946,NA,f,NA,1560,NA,"149.393 recapture; no vhf signal, removed collar and replaced",860,22,population
5/24/11,NA,bonbs,7c,2101,2102,m,NA,1290,NA,NA,293,22,population
5/24/11,NA,bonbs,8c,b2958,NA,NA,NA,1310,NA,NA,862,22,population
5/24/11,NA,bonbs,8e,b2968,NA,NA,NA,1510,NA,NA,864,22,population
5/24/11,NA,bonbs,9c,2194,2195,NA,NA,1610,NA,NA,334,22,population
5/25/11,NA,bonbs,10d,2176,2177,NA,NA,1190,NA,NA,325,22,population
5/25/11,NA,bonbs,10e,b2981,NA,NA,NA,1430,NA,NA,869,22,population
5/25/11,NA,bonbs,1c,2174,2175,f,NA,1710,NA,NA,324,22,population
5/25/11,NA,bonbs,2e,b2193,NA,NA,NA,1240,NA,wrong tag numbers???,818,22,population
5/25/11,NA,bonbs,3a,b2983,NA,f,NA,1060,138,NA,870,22,population
5/25/11,NA,bonbs,3c,1784,1785,m,NA,NA,NA,NA,961,22,population
5/25/11,NA,bonbs,3e,b2970,NA,f,NA,1360,NA,NA,865,22,population
5/25/11,NA,bonbs,4b,b2985,NA,f,NA,1440,138,NA,871,22,population
5/25/11,NA,bonbs,5c,b2979,NA,NA,NA,1240,NA,NA,868,22,population
5/25/11,NA,bonbs,6b,b2977,NA,NA,NA,1100,NA,"lethargic, did not hop away",867,22,population
5/25/11,NA,bonbs,7a,2218,2219,f,NA,1750,NA,NA,345,22,population
5/25/11,NA,bonbs,7b,2182,2183,NA,NA,1250,NA,NA,329,22,population
5/25/11,NA,bonbs,7d,b2954,NA,f,NA,1420,NA,NA,861,22,population
5/25/11,NA,bonbs,8a,b2946,NA,f,NA,1530,NA,NA,860,22,population
5/25/11,NA,bonbs,8e,NA,NA,NA,NA,NA,NA,bunny escaped; has collar,NA,22,population
5/25/11,NA,bonbs,9b,2194,2195,NA,NA,NA,NA,NA,334,22,population
5/25/11,NA,bonbs,9c,2101,2102,m,NA,1310,NA,NA,293,22,population
5/25/11,NA,bonbs,9e,b2958,NA,NA,NA,NA,NA,NA,862,22,population
5/26/11,NA,bonbs,10e,2176,2177,NA,NA,1160,NA,NA,325,22,population
5/26/11,NA,bonbs,1b,b2987,NA,f,NA,1360,140,NA,872,22,population
5/26/11,NA,bonbs,2a,b2983,NA,NA,NA,1170,NA,NA,870,22,population
5/26/11,NA,bonbs,2c,b2962,NA,m,NA,1150,NA,NA,863,22,population
5/26/11,NA,bonbs,2d,b2973,NA,NA,NA,1170,NA,NA,866,22,population
5/26/11,NA,bonbs,3b,2174,2175,f,NA,1490,NA,NA,324,22,population
5/26/11,NA,bonbs,3d,2184,2136,NA,NA,1370,NA,NA,951,22,population
5/26/11,NA,bonbs,3e,1784,1785,m,NA,1300,NA,NA,961,22,population
5/26/11,NA,bonbs,4a,b2989,NA,NA,NA,1180,NA,"previously a3210/a3211, but both tags must've fallen out because they were put in with a leatherman!",873,22,population
5/26/11,NA,bonbs,5d,b2979,NA,NA,NA,1130,NA,NA,868,22,population
5/26/11,NA,bonbs,5e,b2906,NA,f,NA,1170,NA,NA,842,22,population
5/26/11,NA,bonbs,6a,2194,2195,NA,NA,1440,NA,NA,334,22,population
5/26/11,NA,bonbs,6d,b2954,NA,f,NA,1280,NA,NA,861,22,population
5/26/11,NA,bonbs,7a,2192,2193,NA,NA,1290,NA,NA,333,22,population
5/26/11,NA,bonbs,7c,2182,2183,NA,NA,1210,NA,NA,329,22,population
5/26/11,NA,bonbs,7e,b2968,NA,NA,NA,1580,NA,NA,864,22,population
5/26/11,NA,bonbs,9b,b2946,NA,f,NA,1460,NA,NA,860,22,population
5/26/11,NA,bonbs,9d,b2958,NA,NA,NA,1190,NA,NA,862,22,population
5/26/11,NA,bonbs,9e,2101,2102,m,NA,NA,NA,NA,293,22,population
5/27/11,NA,bonbs,10a,b2991,NA,m,NA,1180,138,NA,874,22,population
5/27/11,NA,bonbs,1b,b2962,NA,m,NA,1090,128,"hare on verge of death, occasional spastic motion with legs, unable to sit upright. removed collar.",863,22,population
5/27/11,NA,bonbs,1e,2184,2136,NA,NA,NA,NA,NA,951,22,population
5/27/11,NA,bonbs,2a,b2993,NA,m,NA,1220,NA,NA,875,22,population
5/27/11,NA,bonbs,2c,b2973,NA,NA,NA,NA,NA,NA,866,22,population
5/27/11,NA,bonbs,2d,b2987,NA,NA,NA,1280,NA,NA,872,22,population
5/27/11,NA,bonbs,3b,2174,2175,f,NA,NA,NA,"gave birth to 5 leverets in trap (50, 50, 50, 50, 60 g, all dead) and female near death, removed collar.",324,22,population
5/27/11,NA,bonbs,3e,NA,NA,NA,NA,NA,NA,"new, untagged hare. injured right hind foot (possibly by predator overnight). let go.",NA,22,population
5/27/11,NA,bonbs,4e,1784,1785,m,NA,NA,NA,NA,961,22,population
5/27/11,NA,bonbs,5b,b2979,NA,NA,NA,NA,NA,NA,868,22,population
5/27/11,NA,bonbs,5d,b2906,NA,f,NA,1220,NA,NA,842,22,population
5/27/11,NA,bonbs,6c,b2968,NA,NA,NA,NA,NA,NA,864,22,population
5/27/11,NA,bonbs,6d,2182,2183,NA,NA,NA,NA,NA,329,22,population
5/27/11,NA,bonbs,7b,2194,2195,NA,NA,NA,NA,NA,334,22,population
5/27/11,NA,bonbs,7c,2192,2193,NA,NA,NA,NA,NA,333,22,population
5/27/11,NA,bonbs,8c,2101,2102,m,NA,NA,NA,NA,293,22,population
5/27/11,NA,bonbs,9c,2176,2177,NA,NA,1120,NA,NA,325,22,population
5/27/11,NA,bonbs,9e,b2981,NA,NA,NA,1350,NA,NA,869,22,population
7/1/11,NA,bonbs,10a,NA,NA,NA,NA,NA,NA,juvenile,NA,23,population
7/1/11,NA,bonbs,10a,NA,NA,NA,NA,NA,NA,juvenile,NA,23,population
7/1/11,NA,bonbs,10a,NA,NA,NA,NA,NA,NA,juvenile,NA,23,population
7/1/11,NA,bonbs,10a,NA,NA,NA,NA,NA,NA,juvenile,NA,23,population
7/1/11,NA,bonbs,10a,NA,NA,NA,NA,NA,NA,juvenile,NA,23,population
7/1/11,NA,bonbs,10d,NA,NA,NA,NA,330,75,juvenile,NA,23,population
7/1/11,NA,bonbs,10e,b2995,NA,f,NA,2170,140,NA,876,23,population
7/1/11,NA,bonbs,1c,b2987,NA,NA,NA,NA,NA,NA,872,23,population
7/1/11,NA,bonbs,3a,b2983,NA,m,NA,1470,132,NA,870,23,population
7/1/11,NA,bonbs,3c,b2973,NA,NA,NA,NA,NA,NA,866,23,population
7/1/11,NA,bonbs,4a,b2989,NA,NA,NA,NA,NA,NA,873,23,population
7/1/11,NA,bonbs,4b,b2970,NA,NA,NA,NA,NA,NA,865,23,population
7/1/11,NA,bonbs,4e,b2997,NA,f,NA,1560,135,NA,1033,23,population
7/1/11,NA,bonbs,5d,2280,2122,NA,NA,NA,NA,removed thinking it was 149.194 that had expired,969,23,population
7/1/11,NA,bonbs,6c,b2968,NA,NA,NA,NA,NA,NA,864,23,population
7/1/11,NA,bonbs,6d,NA,NA,NA,NA,400,81,juvenile,NA,23,population
7/1/11,NA,bonbs,7a,b2958,NA,NA,NA,NA,NA,NA,862,23,population
7/1/11,NA,bonbs,7c,2182,2183,NA,NA,NA,NA,NA,329,23,population
7/1/11,NA,bonbs,7e,b2954,NA,NA,NA,NA,NA,NA,861,23,population
7/1/11,NA,bonbs,8a,b2946,NA,NA,NA,NA,NA,NA,860,23,population
7/1/11,NA,bonbs,8d,2101,2102,NA,NA,NA,NA,NA,293,23,population
7/1/11,NA,bonbs,8e,NA,NA,NA,NA,510,94,juvenile,NA,23,population
7/1/11,NA,bonbs,9a,2176,2177,m,NA,NA,128,NA,325,23,population
7/1/11,NA,bonbs,9e,NA,NA,NA,NA,NA,NA,collared,NA,23,population
9/13/11,NA,bonbs,1d,2184,2136,NA,NA,1760,NA,NA,951,24,population
9/13/11,NA,bonbs,2a,a3228,NA,f,NA,1320,138,NA,771,24,population
9/13/11,NA,bonbs,3b,a3226,NA,f,NA,1480,130,NA,770,24,population
9/13/11,NA,bonbs,3d,1784,1785,NA,NA,1780,NA,NA,961,24,population
9/13/11,NA,bonbs,3e,b2979,NA,NA,NA,1360,NA,NA,868,24,population
9/13/11,NA,bonbs,6b,a3299,NA,f,NA,1290,126,NA,800,24,population
9/13/11,NA,bonbs,6e,b2968,NA,NA,NA,1610,NA,NA,864,24,population
9/13/11,NA,bonbs,7a,2194,2195,NA,NA,1660,NA,NA,334,24,population
9/13/11,NA,bonbs,7b,a3297,NA,f,NA,1100,123,NA,799,24,population
9/13/11,NA,bonbs,8a,b2946,NA,NA,NA,1960,NA,NA,860,24,population
9/13/11,NA,bonbs,9b,2176,2177,NA,NA,1520,NA,NA,325,24,population
9/13/11,NA,bonbs,9c,a3295,NA,f,NA,1310,137,NA,798,24,population
9/14/11,NA,bonbs,10c,b2995,NA,NA,NA,1860,NA,NA,876,24,population
9/14/11,NA,bonbs,1c,b2818,NA,f,NA,1180,129,NA,831,24,population
9/14/11,NA,bonbs,1d,1784,1785,NA,NA,1690,NA,NA,961,24,population
9/14/11,NA,bonbs,2c,b2973,NA,NA,NA,1620,NA,NA,866,24,population
9/14/11,NA,bonbs,2d,2184,2136,NA,NA,1520,NA,NA,951,24,population
9/14/11,NA,bonbs,2e,b2816,NA,f,NA,1350,134,NA,830,24,population
9/14/11,NA,bonbs,3c,b2814,NA,m,NA,920,114,NA,829,24,population
9/14/11,NA,bonbs,3d,b2987,NA,NA,NA,1780,NA,NA,872,24,population
9/14/11,NA,bonbs,3e,b2812,NA,f,NA,1320,137,NA,828,24,population
9/14/11,NA,bonbs,5e,2280,2122,NA,NA,1670,NA,NA,969,24,population
9/14/11,NA,bonbs,6c,2182,2183,NA,NA,1660,NA,NA,329,24,population
9/14/11,NA,bonbs,7a,b2958,NA,NA,NA,1770,NA,NA,862,24,population
9/14/11,NA,bonbs,7c,2194,2195,NA,NA,1700,NA,NA,334,24,population
9/14/11,NA,bonbs,8e,b2968,NA,NA,NA,1660,NA,NA,864,24,population
9/14/11,NA,bonbs,9c,b2999,NA,f,NA,1280,129,NA,877,24,population
9/15/11,NA,bonbs,10d,b2995,NA,NA,NA,1760,NA,NA,876,24,population
9/15/11,NA,bonbs,10e,2176,2177,NA,NA,1450,NA,NA,325,24,population
9/15/11,NA,bonbs,1c,1784,1785,NA,NA,1640,NA,NA,961,24,population
9/15/11,NA,bonbs,2a,b2826,NA,m,NA,1600,145,NA,835,24,population
9/15/11,NA,bonbs,2e,b2828,NA,f,NA,1230,131,NA,836,24,population
9/15/11,NA,bonbs,3d,b2824,NA,f,NA,830,116,NA,834,24,population
9/15/11,NA,bonbs,5d,b2814,NA,NA,NA,1820,NA,NA,829,24,population
9/15/11,NA,bonbs,6c,b2822,NA,f,NA,1150,134,NA,833,24,population
9/15/11,NA,bonbs,6d,a3299,NA,NA,NA,1140,NA,NA,800,24,population
9/15/11,NA,bonbs,7d,2182,2183,NA,NA,1370,NA,NA,329,24,population
9/15/11,NA,bonbs,8a,2194,2195,NA,NA,1560,NA,NA,334,24,population
9/15/11,NA,bonbs,8c,b2820,NA,f,NA,1260,139,NA,832,24,population
9/15/11,NA,bonbs,9c,b2958,NA,NA,NA,1660,NA,NA,862,24,population
9/15/11,NA,bonbs,9e,b2999,NA,NA,NA,1200,NA,NA,877,24,population
12/4/11,NA,bonbs,10c,a3241,NA,f,NA,1290,141,NA,1014,25,collar
12/4/11,NA,bonbs,2d,b2973,NA,m,NA,1490,130,NA,866,25,collar
12/4/11,NA,bonbs,2e,b2828,NA,f,NA,1160,132,NA,836,25,collar
12/4/11,NA,bonbs,3d,2280,2122,f,NA,1320,140,NA,969,25,collar
12/4/11,NA,bonbs,6d,b2822,NA,f,NA,1380,138,NA,833,25,collar
12/4/11,NA,bonbs,8a,b2958,NA,f,NA,1590,145,NA,862,25,collar
12/4/11,NA,bonbs,8c,2194,2195,f,NA,1700,150,NA,334,25,collar
12/4/11,NA,bonbs,8e,b2968,NA,f,NA,1620,140,NA,864,25,collar
12/20/11,NA,bonbs,2d,b2973,NA,NA,NA,NA,NA,NA,866,26,collar
12/20/11,NA,bonbs,4e,2280,2122,NA,NA,NA,NA,NA,969,26,collar
12/20/11,NA,bonbs,8c,2194,2195,NA,NA,NA,NA,NA,334,26,collar
12/20/11,NA,bonbs,9c,b2958,NA,NA,NA,NA,NA,NA,862,26,collar
12/21/11,NA,bonbs,3e,b2973,NA,NA,NA,NA,NA,NA,866,26,collar
12/21/11,NA,bonbs,4a,a3243,NA,m,NA,1450,141,NA,1015,26,collar
12/21/11,NA,bonbs,4d,2280,2122,NA,NA,NA,NA,NA,969,26,collar
12/21/11,NA,bonbs,6d,b2968,NA,NA,NA,1570,NA,NA,864,26,collar
12/21/11,NA,bonbs,9e,b2958,NA,NA,NA,NA,NA,NA,862,26,collar
2/23/12,NA,bonbs,1d,b2973,NA,m,NA,1240,136,NA,866,27,NA
2/23/12,NA,bonbs,1e,a3247,NA,m,NA,1320,148,NA,1016,27,NA
2/23/12,NA,bonbs,3e,b2816,NA,f,NA,1420,140,NA,830,27,NA
